time,"('Biomass', 'Actual Aggregated')","('Fossil Brown coal/Lignite', 'Actual Aggregated')","('Fossil Coal-derived gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil shale', 'Actual Aggregated')","('Fossil Peat', 'Actual Aggregated')","('Geothermal', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Water Reservoir', 'Actual Aggregated')","('Marine', 'Actual Aggregated')","('Nuclear', 'Actual Aggregated')","('Other', 'Actual Aggregated')","('Other renewable', 'Actual Aggregated')","('Solar', 'Actual Aggregated')","('Waste', 'Actual Aggregated')","('Wind Offshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Aggregated')",Actual Load
2023-06-26 00:00:00+02:00,424.0,0.0,0.0,7044.0,256.0,24.0,0.0,0.0,0.0,244.0,0.0,932.0,1076.0,0.0,6868.0,12.0,76.0,616.0,276.0,0.0,10096.0,26340.0
2023-06-26 01:00:00+02:00,424.0,0.0,0.0,7140.0,276.0,24.0,0.0,0.0,0.0,680.0,0.0,880.0,872.0,0.0,6872.0,12.0,76.0,596.0,276.0,0.0,8272.0,24436.0
2023-06-26 02:00:00+02:00,376.0,0.0,0.0,6428.0,256.0,24.0,0.0,0.0,0.0,376.0,0.0,844.0,628.0,0.0,6872.0,12.0,76.0,596.0,276.0,0.0,8124.0,23160.0
2023-06-26 03:00:00+02:00,376.0,0.0,0.0,5908.0,272.0,24.0,0.0,0.0,0.0,0.0,860.0,800.0,540.0,0.0,6864.0,8.0,76.0,560.0,276.0,0.0,8528.0,22276.0
2023-06-26 04:00:00+02:00,376.0,0.0,0.0,5384.0,252.0,24.0,0.0,0.0,0.0,0.0,1188.0,768.0,576.0,0.0,6872.0,12.0,76.0,512.0,276.0,0.0,8872.0,21804.0
2023-06-26 05:00:00+02:00,412.0,0.0,0.0,5692.0,252.0,24.0,0.0,0.0,0.0,0.0,1268.0,752.0,904.0,0.0,6868.0,12.0,80.0,472.0,276.0,0.0,8112.0,21900.0
2023-06-26 06:00:00+02:00,408.0,0.0,0.0,6140.0,280.0,24.0,0.0,0.0,0.0,184.0,360.0,764.0,1128.0,0.0,6868.0,12.0,76.0,408.0,276.0,0.0,7452.0,22676.0
2023-06-26 07:00:00+02:00,424.0,0.0,0.0,7372.0,280.0,24.0,0.0,0.0,0.0,956.0,0.0,752.0,1840.0,0.0,6872.0,12.0,76.0,312.0,276.0,0.0,7532.0,25108.0
2023-06-26 08:00:00+02:00,424.0,0.0,0.0,7900.0,328.0,24.0,0.0,0.0,0.0,868.0,0.0,808.0,1700.0,0.0,6872.0,12.0,84.0,2404.0,268.0,0.0,7716.0,27588.0
2023-06-26 09:00:00+02:00,404.0,0.0,0.0,6448.0,368.0,24.0,0.0,0.0,0.0,852.0,0.0,800.0,1252.0,0.0,6868.0,12.0,84.0,7476.0,268.0,0.0,6932.0,29424.0
2023-06-26 10:00:00+02:00,384.0,0.0,0.0,5364.0,420.0,12.0,0.0,0.0,0.0,720.0,0.0,800.0,916.0,0.0,6904.0,12.0,84.0,12616.0,264.0,0.0,6468.0,30808.0
2023-06-26 11:00:00+02:00,392.0,0.0,0.0,4400.0,452.0,12.0,0.0,0.0,0.0,544.0,32.0,772.0,932.0,0.0,6900.0,12.0,80.0,14620.0,264.0,0.0,6136.0,31736.0
2023-06-26 12:00:00+02:00,384.0,0.0,0.0,4328.0,424.0,12.0,0.0,0.0,0.0,324.0,32.0,756.0,936.0,0.0,6884.0,12.0,84.0,15468.0,256.0,0.0,5832.0,32240.0
2023-06-26 13:00:00+02:00,388.0,0.0,0.0,4564.0,448.0,12.0,0.0,0.0,0.0,0.0,656.0,748.0,920.0,0.0,6884.0,12.0,84.0,16096.0,252.0,0.0,5408.0,32904.0
2023-06-26 14:00:00+02:00,360.0,0.0,0.0,4020.0,416.0,16.0,0.0,0.0,0.0,432.0,268.0,752.0,992.0,0.0,6880.0,12.0,80.0,16484.0,244.0,0.0,5060.0,33644.0
2023-06-26 15:00:00+02:00,368.0,0.0,0.0,4312.0,428.0,16.0,0.0,0.0,0.0,172.0,516.0,728.0,768.0,0.0,6856.0,12.0,84.0,16296.0,256.0,0.0,5228.0,33708.0
2023-06-26 16:00:00+02:00,364.0,0.0,0.0,4600.0,424.0,16.0,0.0,0.0,0.0,96.0,892.0,692.0,764.0,0.0,6648.0,12.0,84.0,15900.0,256.0,0.0,5536.0,33348.0
2023-06-26 17:00:00+02:00,348.0,0.0,0.0,4744.0,404.0,16.0,0.0,0.0,0.0,588.0,120.0,676.0,880.0,0.0,6636.0,16.0,84.0,14432.0,256.0,0.0,5968.0,33532.0
2023-06-26 18:00:00+02:00,372.0,0.0,0.0,5744.0,344.0,16.0,0.0,0.0,0.0,1224.0,0.0,684.0,1136.0,0.0,6640.0,16.0,88.0,13080.0,256.0,0.0,7168.0,33772.0
2023-06-26 19:00:00+02:00,336.0,0.0,0.0,7820.0,292.0,28.0,0.0,0.0,0.0,1000.0,0.0,732.0,1316.0,0.0,6644.0,16.0,84.0,11372.0,256.0,0.0,8708.0,33776.0
2023-06-26 20:00:00+02:00,356.0,0.0,0.0,9224.0,256.0,32.0,0.0,0.0,0.0,696.0,0.0,804.0,1428.0,0.0,6652.0,16.0,88.0,7876.0,260.0,0.0,10076.0,33736.0
2023-06-26 21:00:00+02:00,392.0,0.0,0.0,9864.0,252.0,32.0,0.0,0.0,0.0,1428.0,0.0,848.0,2992.0,0.0,6640.0,16.0,92.0,3084.0,256.0,0.0,11048.0,33512.0
2023-06-26 22:00:00+02:00,396.0,0.0,0.0,10476.0,264.0,32.0,0.0,0.0,0.0,1308.0,0.0,864.0,2944.0,0.0,6644.0,16.0,92.0,1156.0,256.0,0.0,12124.0,33292.0
2023-06-26 23:00:00+02:00,392.0,0.0,0.0,9556.0,296.0,32.0,0.0,0.0,0.0,1568.0,0.0,872.0,2936.0,0.0,6652.0,16.0,88.0,976.0,252.0,0.0,11980.0,31580.0
2023-06-27 00:00:00+02:00,388.0,0.0,0.0,8772.0,308.0,32.0,0.0,0.0,0.0,1560.0,0.0,836.0,2136.0,0.0,6652.0,12.0,92.0,672.0,252.0,0.0,11424.0,28784.0
2023-06-27 01:00:00+02:00,416.0,0.0,0.0,7180.0,308.0,32.0,0.0,0.0,0.0,820.0,0.0,820.0,760.0,0.0,6660.0,12.0,76.0,660.0,256.0,0.0,11360.0,27188.0
2023-06-27 02:00:00+02:00,404.0,0.0,0.0,6780.0,308.0,32.0,0.0,0.0,0.0,720.0,0.0,792.0,688.0,0.0,6652.0,12.0,72.0,620.0,256.0,0.0,10908.0,25564.0
2023-06-27 03:00:00+02:00,392.0,0.0,0.0,6436.0,340.0,32.0,0.0,0.0,0.0,664.0,12.0,768.0,752.0,0.0,6652.0,12.0,80.0,620.0,256.0,0.0,10272.0,24624.0
2023-06-27 04:00:00+02:00,396.0,0.0,0.0,6360.0,296.0,36.0,0.0,0.0,0.0,604.0,116.0,756.0,704.0,0.0,6660.0,12.0,80.0,588.0,256.0,0.0,9776.0,23960.0
2023-06-27 05:00:00+02:00,412.0,0.0,0.0,6388.0,324.0,36.0,0.0,0.0,0.0,536.0,116.0,780.0,652.0,0.0,6724.0,12.0,76.0,572.0,256.0,0.0,8968.0,23836.0
2023-06-27 06:00:00+02:00,392.0,0.0,0.0,7212.0,340.0,32.0,0.0,0.0,0.0,716.0,64.0,792.0,892.0,0.0,6800.0,12.0,80.0,468.0,252.0,0.0,8572.0,24308.0
2023-06-27 07:00:00+02:00,404.0,0.0,0.0,8604.0,320.0,36.0,0.0,0.0,0.0,548.0,0.0,820.0,1088.0,0.0,6884.0,12.0,76.0,372.0,248.0,0.0,8892.0,26308.0
2023-06-27 08:00:00+02:00,416.0,0.0,0.0,8532.0,304.0,36.0,0.0,0.0,0.0,620.0,0.0,824.0,1568.0,0.0,6876.0,12.0,80.0,2024.0,240.0,0.0,8848.0,28684.0
2023-06-27 09:00:00+02:00,408.0,0.0,0.0,7928.0,368.0,36.0,0.0,0.0,0.0,788.0,0.0,808.0,1488.0,0.0,6896.0,12.0,88.0,6344.0,244.0,0.0,8192.0,30452.0
2023-06-27 10:00:00+02:00,364.0,0.0,0.0,7240.0,452.0,40.0,0.0,0.0,0.0,1152.0,0.0,780.0,1356.0,0.0,6880.0,12.0,80.0,10312.0,240.0,0.0,7152.0,31436.0
2023-06-27 11:00:00+02:00,408.0,0.0,0.0,5804.0,480.0,36.0,0.0,0.0,0.0,1484.0,36.0,780.0,1536.0,0.0,6880.0,12.0,84.0,12628.0,236.0,0.0,6180.0,31936.0
2023-06-27 12:00:00+02:00,396.0,0.0,0.0,5540.0,484.0,36.0,0.0,0.0,0.0,1272.0,64.0,772.0,1364.0,0.0,6868.0,12.0,84.0,14272.0,236.0,0.0,5492.0,32500.0
2023-06-27 13:00:00+02:00,372.0,0.0,0.0,5124.0,476.0,36.0,0.0,0.0,0.0,828.0,64.0,752.0,904.0,0.0,6840.0,12.0,84.0,15084.0,252.0,0.0,5300.0,33220.0
2023-06-27 14:00:00+02:00,376.0,0.0,0.0,4828.0,424.0,40.0,0.0,0.0,0.0,504.0,316.0,748.0,744.0,0.0,6836.0,12.0,84.0,15896.0,240.0,0.0,5376.0,33744.0
2023-06-27 15:00:00+02:00,392.0,0.0,0.0,5096.0,428.0,40.0,0.0,0.0,0.0,412.0,528.0,724.0,832.0,0.0,6836.0,12.0,84.0,15956.0,248.0,0.0,5596.0,33720.0
2023-06-27 16:00:00+02:00,384.0,0.0,0.0,5288.0,444.0,40.0,0.0,0.0,0.0,412.0,256.0,708.0,808.0,0.0,6840.0,12.0,88.0,15632.0,244.0,0.0,6076.0,33744.0
2023-06-27 17:00:00+02:00,408.0,0.0,0.0,6272.0,456.0,40.0,0.0,0.0,0.0,760.0,32.0,708.0,1152.0,0.0,6832.0,12.0,84.0,14264.0,252.0,0.0,6072.0,33616.0
2023-06-27 18:00:00+02:00,376.0,0.0,0.0,6848.0,408.0,40.0,0.0,0.0,0.0,1144.0,0.0,696.0,1468.0,0.0,6836.0,12.0,88.0,12428.0,264.0,0.0,6496.0,33656.0
2023-06-27 19:00:00+02:00,408.0,0.0,0.0,8864.0,384.0,40.0,0.0,0.0,0.0,1584.0,0.0,732.0,1900.0,0.0,6836.0,12.0,84.0,9460.0,264.0,0.0,7208.0,33648.0
2023-06-27 20:00:00+02:00,420.0,0.0,0.0,10396.0,312.0,40.0,0.0,0.0,0.0,1780.0,0.0,740.0,2992.0,0.0,6844.0,12.0,88.0,5384.0,272.0,0.0,7800.0,33748.0
2023-06-27 21:00:00+02:00,428.0,0.0,0.0,11400.0,328.0,44.0,0.0,0.0,0.0,2620.0,0.0,784.0,3216.0,0.0,6840.0,12.0,92.0,1944.0,276.0,0.0,8212.0,33676.0
2023-06-27 22:00:00+02:00,432.0,0.0,0.0,10596.0,344.0,44.0,0.0,0.0,0.0,2096.0,0.0,836.0,2936.0,0.0,6840.0,12.0,96.0,640.0,276.0,0.0,8568.0,33468.0
2023-06-27 23:00:00+02:00,428.0,0.0,0.0,9424.0,344.0,44.0,0.0,0.0,0.0,1800.0,0.0,788.0,2544.0,0.0,6844.0,12.0,92.0,388.0,280.0,0.0,8728.0,31652.0
2023-06-28 00:00:00+02:00,416.0,0.0,0.0,8124.0,344.0,40.0,0.0,0.0,0.0,1364.0,0.0,796.0,1928.0,0.0,6844.0,12.0,96.0,384.0,272.0,0.0,8716.0,29200.0
2023-06-28 01:00:00+02:00,392.0,0.0,0.0,6868.0,376.0,40.0,0.0,0.0,0.0,1232.0,0.0,788.0,1768.0,0.0,6844.0,12.0,84.0,376.0,284.0,0.0,8752.0,27744.0
2023-06-28 02:00:00+02:00,384.0,0.0,0.0,6844.0,376.0,36.0,0.0,0.0,0.0,728.0,508.0,768.0,1500.0,0.0,6844.0,12.0,80.0,304.0,288.0,0.0,8684.0,26036.0
2023-06-28 03:00:00+02:00,376.0,0.0,0.0,6716.0,372.0,36.0,0.0,0.0,0.0,704.0,1228.0,760.0,1100.0,0.0,6844.0,12.0,80.0,188.0,288.0,0.0,8648.0,25168.0
2023-06-28 04:00:00+02:00,400.0,0.0,0.0,7056.0,376.0,40.0,0.0,0.0,0.0,492.0,1564.0,752.0,948.0,0.0,6848.0,16.0,80.0,180.0,288.0,0.0,8384.0,24628.0
2023-06-28 05:00:00+02:00,380.0,0.0,0.0,6740.0,388.0,40.0,0.0,0.0,0.0,480.0,1496.0,752.0,948.0,0.0,6852.0,16.0,80.0,180.0,288.0,0.0,8332.0,24296.0
2023-06-28 06:00:00+02:00,384.0,0.0,0.0,7828.0,312.0,40.0,0.0,0.0,0.0,124.0,804.0,756.0,1024.0,0.0,6852.0,16.0,80.0,168.0,288.0,0.0,7808.0,24796.0
2023-06-28 07:00:00+02:00,372.0,0.0,0.0,9784.0,308.0,40.0,0.0,0.0,0.0,0.0,500.0,720.0,1208.0,0.0,6852.0,12.0,80.0,124.0,288.0,0.0,7268.0,26740.0
2023-06-28 08:00:00+02:00,408.0,0.0,0.0,9492.0,336.0,36.0,0.0,0.0,0.0,504.0,0.0,736.0,1428.0,0.0,6840.0,16.0,88.0,1392.0,288.0,0.0,6064.0,28640.0
2023-06-28 09:00:00+02:00,412.0,0.0,0.0,10284.0,380.0,40.0,0.0,0.0,0.0,844.0,0.0,736.0,1620.0,0.0,6848.0,16.0,88.0,5320.0,280.0,0.0,4760.0,30356.0
2023-06-28 10:00:00+02:00,360.0,0.0,0.0,10448.0,424.0,40.0,0.0,0.0,0.0,620.0,0.0,712.0,1352.0,0.0,6852.0,16.0,88.0,9212.0,284.0,0.0,3604.0,31356.0
2023-06-28 11:00:00+02:00,368.0,0.0,0.0,10112.0,464.0,40.0,0.0,0.0,0.0,472.0,0.0,716.0,964.0,0.0,6876.0,16.0,88.0,12248.0,276.0,0.0,2608.0,32144.0
2023-06-28 12:00:00+02:00,360.0,0.0,0.0,8392.0,476.0,40.0,0.0,0.0,0.0,392.0,64.0,732.0,812.0,0.0,6860.0,12.0,88.0,14436.0,284.0,0.0,2200.0,32548.0
2023-06-28 13:00:00+02:00,336.0,0.0,0.0,8252.0,476.0,36.0,0.0,0.0,0.0,356.0,336.0,724.0,836.0,0.0,6864.0,12.0,92.0,15552.0,280.0,0.0,1980.0,33500.0
2023-06-28 14:00:00+02:00,316.0,0.0,0.0,7712.0,456.0,40.0,0.0,0.0,0.0,112.0,420.0,716.0,656.0,0.0,6860.0,8.0,88.0,16228.0,280.0,0.0,2168.0,34048.0
2023-06-28 15:00:00+02:00,360.0,0.0,0.0,7800.0,412.0,40.0,0.0,0.0,0.0,0.0,528.0,704.0,684.0,0.0,6872.0,8.0,92.0,16252.0,280.0,0.0,2496.0,34212.0
2023-06-28 16:00:00+02:00,400.0,0.0,0.0,7908.0,412.0,40.0,0.0,0.0,0.0,0.0,528.0,736.0,636.0,0.0,6868.0,8.0,88.0,15904.0,280.0,0.0,2852.0,33892.0
2023-06-28 17:00:00+02:00,412.0,0.0,0.0,8252.0,412.0,40.0,0.0,0.0,0.0,0.0,212.0,716.0,804.0,0.0,6872.0,8.0,88.0,14904.0,280.0,0.0,3248.0,33708.0
2023-06-28 18:00:00+02:00,420.0,0.0,0.0,9536.0,360.0,44.0,0.0,0.0,0.0,112.0,0.0,764.0,940.0,0.0,6868.0,8.0,88.0,12964.0,284.0,0.0,3820.0,33752.0
2023-06-28 19:00:00+02:00,384.0,0.0,0.0,10768.0,340.0,44.0,0.0,0.0,0.0,860.0,0.0,768.0,1476.0,0.0,6872.0,8.0,88.0,10224.0,284.0,0.0,4412.0,33648.0
2023-06-28 20:00:00+02:00,436.0,0.0,0.0,13080.0,344.0,44.0,0.0,0.0,0.0,896.0,0.0,784.0,1748.0,0.0,6868.0,8.0,92.0,5868.0,284.0,0.0,5160.0,33364.0
2023-06-28 21:00:00+02:00,444.0,0.0,0.0,13104.0,344.0,48.0,0.0,0.0,0.0,1840.0,0.0,808.0,2656.0,0.0,6868.0,8.0,96.0,1892.0,284.0,0.0,6064.0,32956.0
2023-06-28 22:00:00+02:00,448.0,0.0,0.0,12792.0,332.0,44.0,0.0,0.0,0.0,2276.0,0.0,792.0,2928.0,0.0,6872.0,12.0,96.0,464.0,284.0,0.0,6776.0,32732.0
2023-06-28 23:00:00+02:00,444.0,0.0,0.0,11528.0,324.0,36.0,0.0,0.0,0.0,1568.0,52.0,764.0,2084.0,0.0,6868.0,12.0,96.0,372.0,284.0,0.0,7380.0,31204.0
2023-06-29 00:00:00+02:00,436.0,0.0,0.0,9796.0,304.0,44.0,0.0,0.0,0.0,1252.0,0.0,736.0,1560.0,0.0,6876.0,12.0,96.0,208.0,284.0,0.0,6932.0,28824.0
2023-06-29 01:00:00+02:00,440.0,0.0,0.0,10412.0,304.0,44.0,0.0,0.0,0.0,452.0,408.0,704.0,944.0,0.0,6880.0,16.0,92.0,104.0,280.0,0.0,6336.0,27384.0
2023-06-29 02:00:00+02:00,436.0,0.0,0.0,9404.0,344.0,40.0,0.0,0.0,0.0,444.0,604.0,684.0,808.0,0.0,6888.0,16.0,88.0,92.0,276.0,0.0,5672.0,25752.0
2023-06-29 03:00:00+02:00,416.0,0.0,0.0,9080.0,340.0,40.0,0.0,0.0,0.0,4.0,764.0,672.0,740.0,0.0,6892.0,12.0,88.0,36.0,276.0,0.0,5456.0,24888.0
2023-06-29 04:00:00+02:00,396.0,0.0,0.0,8900.0,344.0,40.0,0.0,0.0,0.0,16.0,848.0,668.0,548.0,0.0,6892.0,16.0,88.0,36.0,268.0,0.0,5324.0,24280.0
2023-06-29 05:00:00+02:00,400.0,0.0,0.0,8992.0,264.0,40.0,0.0,0.0,0.0,16.0,988.0,692.0,612.0,0.0,6888.0,16.0,88.0,36.0,272.0,0.0,5504.0,24108.0
2023-06-29 06:00:00+02:00,404.0,0.0,0.0,8964.0,264.0,36.0,0.0,0.0,0.0,88.0,900.0,684.0,592.0,0.0,6896.0,16.0,88.0,36.0,272.0,0.0,5784.0,24508.0
2023-06-29 07:00:00+02:00,400.0,0.0,0.0,9708.0,264.0,40.0,0.0,0.0,0.0,140.0,548.0,724.0,888.0,0.0,6904.0,12.0,88.0,72.0,268.0,0.0,5888.0,26448.0
2023-06-29 08:00:00+02:00,448.0,0.0,0.0,10768.0,344.0,40.0,0.0,0.0,0.0,1116.0,0.0,760.0,1328.0,0.0,6904.0,16.0,96.0,1600.0,272.0,0.0,5700.0,28508.0
2023-06-29 09:00:00+02:00,436.0,0.0,0.0,9752.0,380.0,44.0,0.0,0.0,0.0,356.0,48.0,756.0,936.0,0.0,6904.0,16.0,96.0,5928.0,276.0,0.0,5464.0,29944.0
2023-06-29 10:00:00+02:00,444.0,0.0,0.0,7820.0,436.0,40.0,0.0,0.0,0.0,404.0,288.0,784.0,1004.0,0.0,6900.0,12.0,96.0,10312.0,272.0,0.0,4752.0,31060.0
2023-06-29 11:00:00+02:00,408.0,0.0,0.0,6948.0,452.0,40.0,0.0,0.0,0.0,164.0,416.0,728.0,760.0,0.0,6900.0,12.0,96.0,13576.0,248.0,0.0,4412.0,31908.0
2023-06-29 12:00:00+02:00,428.0,0.0,0.0,5844.0,452.0,40.0,0.0,0.0,0.0,156.0,452.0,704.0,688.0,0.0,6896.0,16.0,96.0,15760.0,276.0,0.0,4548.0,32492.0
2023-06-29 13:00:00+02:00,428.0,0.0,0.0,5524.0,456.0,40.0,0.0,0.0,0.0,0.0,688.0,716.0,948.0,0.0,6900.0,12.0,92.0,16800.0,276.0,0.0,4980.0,33616.0
2023-06-29 14:00:00+02:00,404.0,0.0,0.0,5804.0,404.0,36.0,0.0,0.0,0.0,0.0,1384.0,724.0,652.0,0.0,6896.0,12.0,92.0,17092.0,276.0,0.0,5868.0,34016.0
2023-06-29 15:00:00+02:00,392.0,0.0,0.0,5368.0,404.0,40.0,0.0,0.0,0.0,0.0,1536.0,680.0,512.0,0.0,6860.0,12.0,92.0,16876.0,276.0,0.0,7296.0,33900.0
2023-06-29 16:00:00+02:00,388.0,0.0,0.0,5248.0,352.0,40.0,0.0,0.0,0.0,0.0,2396.0,664.0,496.0,0.0,6856.0,8.0,92.0,16444.0,272.0,0.0,8724.0,33596.0
2023-06-29 17:00:00+02:00,424.0,0.0,0.0,5532.0,352.0,40.0,0.0,0.0,0.0,0.0,2736.0,676.0,536.0,0.0,6852.0,8.0,88.0,14912.0,264.0,0.0,10296.0,33432.0
2023-06-29 18:00:00+02:00,400.0,0.0,0.0,5320.0,304.0,40.0,0.0,0.0,0.0,0.0,2736.0,664.0,660.0,0.0,6864.0,8.0,88.0,13572.0,260.0,0.0,12216.0,33780.0
2023-06-29 19:00:00+02:00,388.0,0.0,0.0,5792.0,272.0,40.0,0.0,0.0,0.0,0.0,2568.0,672.0,724.0,0.0,6872.0,12.0,88.0,11044.0,256.0,0.0,13808.0,33356.0
2023-06-29 20:00:00+02:00,368.0,0.0,0.0,6228.0,272.0,40.0,0.0,0.0,0.0,0.0,1288.0,704.0,980.0,0.0,6876.0,12.0,88.0,7708.0,252.0,0.0,14128.0,33100.0
2023-06-29 21:00:00+02:00,392.0,0.0,0.0,7232.0,272.0,40.0,0.0,0.0,0.0,424.0,0.0,788.0,1664.0,0.0,6876.0,16.0,92.0,2836.0,248.0,0.0,13928.0,32804.0
2023-06-29 22:00:00+02:00,420.0,0.0,0.0,7416.0,272.0,44.0,0.0,0.0,0.0,1004.0,0.0,788.0,2236.0,0.0,6876.0,16.0,92.0,848.0,252.0,0.0,13752.0,32500.0
2023-06-29 23:00:00+02:00,420.0,0.0,0.0,6880.0,272.0,44.0,0.0,0.0,0.0,740.0,0.0,768.0,1764.0,0.0,6884.0,16.0,96.0,768.0,252.0,0.0,13716.0,30980.0
2023-06-30 00:00:00+02:00,412.0,0.0,0.0,6844.0,272.0,44.0,0.0,0.0,0.0,328.0,0.0,792.0,1144.0,0.0,6888.0,16.0,92.0,700.0,232.0,0.0,12800.0,28484.0
2023-06-30 01:00:00+02:00,408.0,0.0,0.0,6224.0,272.0,40.0,0.0,0.0,0.0,860.0,0.0,812.0,840.0,0.0,6892.0,16.0,84.0,668.0,244.0,0.0,11952.0,26792.0
2023-06-30 02:00:00+02:00,388.0,0.0,0.0,5436.0,272.0,36.0,0.0,0.0,0.0,468.0,0.0,788.0,644.0,0.0,6892.0,16.0,80.0,652.0,244.0,0.0,11952.0,25424.0
2023-06-30 03:00:00+02:00,348.0,0.0,0.0,5064.0,280.0,40.0,0.0,0.0,0.0,320.0,180.0,760.0,540.0,0.0,6892.0,16.0,84.0,576.0,244.0,0.0,11548.0,24284.0
2023-06-30 04:00:00+02:00,376.0,0.0,0.0,4876.0,284.0,40.0,0.0,0.0,0.0,388.0,180.0,760.0,568.0,0.0,6896.0,16.0,80.0,440.0,240.0,0.0,10868.0,23764.0
2023-06-30 05:00:00+02:00,388.0,0.0,0.0,5168.0,288.0,40.0,0.0,0.0,0.0,1124.0,264.0,764.0,592.0,0.0,6908.0,16.0,80.0,276.0,244.0,0.0,9732.0,23420.0
2023-06-30 06:00:00+02:00,364.0,0.0,0.0,5736.0,304.0,40.0,0.0,0.0,0.0,1228.0,0.0,776.0,852.0,0.0,6916.0,16.0,84.0,252.0,248.0,0.0,9052.0,24028.0
2023-06-30 07:00:00+02:00,368.0,0.0,0.0,6632.0,332.0,40.0,0.0,0.0,0.0,1972.0,0.0,724.0,1252.0,0.0,6912.0,16.0,84.0,204.0,240.0,0.0,8332.0,25980.0
2023-06-30 08:00:00+02:00,408.0,0.0,0.0,6452.0,344.0,40.0,0.0,0.0,0.0,1576.0,0.0,752.0,1668.0,0.0,6908.0,12.0,88.0,1944.0,240.0,0.0,8424.0,28044.0
2023-06-30 09:00:00+02:00,404.0,0.0,0.0,5640.0,404.0,40.0,0.0,0.0,0.0,664.0,0.0,744.0,1136.0,0.0,6920.0,20.0,88.0,6924.0,240.0,0.0,7832.0,29132.0
2023-06-30 10:00:00+02:00,348.0,0.0,0.0,4676.0,436.0,32.0,0.0,0.0,0.0,136.0,476.0,756.0,812.0,0.0,6924.0,24.0,92.0,11924.0,244.0,0.0,7136.0,30076.0
2023-06-30 11:00:00+02:00,356.0,0.0,0.0,4404.0,500.0,32.0,0.0,0.0,0.0,88.0,1036.0,764.0,728.0,0.0,6920.0,16.0,88.0,14440.0,240.0,0.0,6604.0,30272.0
2023-06-30 12:00:00+02:00,348.0,0.0,0.0,4348.0,496.0,32.0,0.0,0.0,0.0,88.0,900.0,772.0,656.0,0.0,6920.0,16.0,88.0,15984.0,236.0,0.0,6284.0,30588.0
2023-06-30 13:00:00+02:00,344.0,0.0,0.0,4328.0,476.0,28.0,0.0,0.0,0.0,16.0,1412.0,764.0,528.0,0.0,6924.0,12.0,92.0,16828.0,232.0,0.0,6088.0,31068.0
2023-06-30 14:00:00+02:00,352.0,0.0,0.0,5020.0,448.0,20.0,0.0,0.0,0.0,20.0,1044.0,760.0,812.0,0.0,6924.0,8.0,92.0,16932.0,228.0,0.0,5740.0,31276.0
2023-06-30 15:00:00+02:00,352.0,0.0,0.0,4668.0,428.0,24.0,0.0,0.0,0.0,0.0,840.0,740.0,820.0,0.0,6920.0,12.0,92.0,16840.0,188.0,0.0,5744.0,30756.0
2023-06-30 16:00:00+02:00,344.0,0.0,0.0,4812.0,428.0,24.0,0.0,0.0,0.0,0.0,1040.0,724.0,604.0,0.0,6928.0,12.0,88.0,16556.0,188.0,0.0,5884.0,30048.0
2023-06-30 17:00:00+02:00,360.0,0.0,0.0,4532.0,432.0,32.0,0.0,0.0,0.0,0.0,964.0,716.0,944.0,0.0,6920.0,12.0,92.0,16068.0,232.0,0.0,6044.0,30008.0
2023-06-30 18:00:00+02:00,336.0,0.0,0.0,4924.0,368.0,32.0,0.0,0.0,0.0,0.0,832.0,716.0,732.0,0.0,6924.0,16.0,92.0,14936.0,232.0,0.0,6400.0,30376.0
2023-06-30 19:00:00+02:00,344.0,0.0,0.0,5468.0,316.0,36.0,0.0,0.0,0.0,592.0,112.0,704.0,584.0,0.0,6912.0,12.0,96.0,13124.0,236.0,0.0,6876.0,30388.0
2023-06-30 20:00:00+02:00,388.0,0.0,0.0,6516.0,288.0,36.0,0.0,0.0,0.0,880.0,160.0,740.0,768.0,0.0,6912.0,12.0,92.0,9112.0,240.0,0.0,7840.0,30492.0
2023-06-30 21:00:00+02:00,404.0,0.0,0.0,7844.0,312.0,44.0,0.0,0.0,0.0,1568.0,0.0,828.0,1280.0,0.0,6920.0,12.0,96.0,3240.0,244.0,0.0,7440.0,30268.0
2023-06-30 22:00:00+02:00,404.0,0.0,0.0,7916.0,256.0,48.0,0.0,0.0,0.0,1920.0,0.0,820.0,1700.0,0.0,6928.0,12.0,100.0,876.0,256.0,0.0,7196.0,30020.0
2023-06-30 23:00:00+02:00,408.0,0.0,0.0,7576.0,256.0,52.0,0.0,0.0,0.0,1712.0,0.0,788.0,1632.0,0.0,6928.0,16.0,96.0,768.0,264.0,0.0,7080.0,28524.0
2023-07-01 00:00:00+02:00,376.0,0.0,0.0,6752.0,256.0,48.0,0.0,0.0,0.0,2072.0,0.0,776.0,1624.0,0.0,6928.0,16.0,96.0,764.0,268.0,0.0,6840.0,26780.0
2023-07-01 01:00:00+02:00,404.0,0.0,0.0,7136.0,256.0,40.0,0.0,0.0,0.0,1360.0,0.0,760.0,1004.0,0.0,6928.0,12.0,88.0,744.0,268.0,0.0,6488.0,25676.0
